,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://prop.org/sA>,-0.6480417,2.6267073,1.2683358,1.8127339,-0.34319365,1.963573,-0.38397413,1.8195006,-1.1816581,-2.4490497,0.76479864,0.76879764,-0.49815646,0.4986655,2.022297,0.9355354,3.129672,0.59800184,-0.6146721,0.8118886,0.7571784,0.6713694,0.74889135,-2.0036337,-0.23046006,1.8350039,-1.8388255,-1.4350932,-0.984181,-0.75098765,0.14348954,-0.3996873
<http://prop.org/GY>,1.6045861,0.3499268,-0.19380254,-1.1370387,-1.6534189,-1.4346299,-2.6618416,0.76765984,2.100308,2.2984867,1.7765061,-0.19526802,-0.6856137,-0.6837958,2.7776003,-1.7577546,0.013676873,-1.4005715,0.093435965,-2.4663742,1.7614737,0.335026,0.122679286,-0.6454335,0.2868327,0.03517928,0.8939596,-1.7521482,1.2604661,0.09125146,1.5398346,1.1183698
<http://prop.org/cm>,-1.360322,-0.4168758,-2.7217116,-0.7863675,1.5503039,-1.0973293,2.1140172,-2.3992035,-2.337528,2.76567,-1.1112967,-0.33808544,0.6157025,-1.466856,0.5958369,2.1279707,-0.35751438,1.4261746,-1.4535445,-0.15083542,-1.6861684,0.097932965,-2.4412796,-2.1667914,-0.9314252,-0.17782077,-1.3159854,-2.849203,-0.46978155,-1.0606989,0.21556544,-0.29035026
<http://prop.org/bE>,-1.4472003,-0.34525013,-2.63969,-0.7085781,1.545059,-1.0234834,2.1643102,-2.26241,-2.3911889,2.5909133,-0.91535795,-0.50869507,0.32292083,-1.1377391,0.9533592,2.1562636,-0.23921472,1.2661248,-1.155132,0.00604639,-1.9958558,0.37106335,-2.366111,-1.8179373,-0.9851137,0.060003206,-1.8508669,-3.0882103,-0.6301556,-1.0798835,0.43894553,-0.44257128
<http://prop.org/Ui>,1.1108451,-2.9496868,0.53956324,-0.72843105,2.4302533,0.29177222,-0.3105328,2.0599856,-0.383574,0.8616952,-2.3322875,-1.5052735,1.2416911,-0.5882736,-0.99782705,0.4669399,-0.41778666,2.209435,-1.656659,0.46845254,1.2102153,1.5002679,1.7188703,1.8957567,-0.21415928,0.13842453,-0.29598686,-1.0055522,2.8962352,0.30515963,-0.21100545,0.3886624
<http://prop.org/et>,-0.9990237,2.6201692,1.0922948,1.7049065,-0.37417322,1.8701129,-0.61590385,2.0094895,-1.1334596,-2.4667377,0.72740895,0.8786981,-0.1306562,0.3009368,1.9625186,0.8816291,3.2262652,0.4187216,-0.56992507,0.5699875,0.4592575,0.8020572,0.6046613,-2.0307648,-0.33309585,1.4942857,-1.8277316,-1.3044043,-0.88151133,-0.9751694,0.28982234,-0.37250212
<http://prop.org/xh>,2.0143054,0.5122706,-0.3383653,-1.2389463,-1.4235998,-1.4612013,-2.615251,0.5596444,1.7721637,2.378018,1.491926,0.055663127,-0.7005709,-0.8598562,2.7296634,-2.0686312,-0.16910693,-1.7382952,0.10034501,-2.1297584,1.6753955,0.53262955,0.028863873,-1.0593413,-0.10268673,0.4141668,1.1967795,-1.109537,1.351155,0.24208833,1.4237618,0.8649543
<http://prop.org/zu>,-0.91933745,2.7850187,1.3000058,1.7841868,-0.43690667,1.7718523,-0.7336292,1.9527487,-1.067552,-2.3548331,0.74783134,0.5108045,-0.5544365,0.38817784,1.9693325,0.6390637,3.247932,0.37599885,-0.38671973,0.9328736,0.49050528,0.91749656,0.8572892,-1.9769326,-0.18524365,1.8384101,-1.6044705,-1.5106388,-1.0242467,-0.7108686,0.01776512,-0.38851234
<http://prop.org/eg>,-0.76560706,2.6611104,1.4621844,1.575989,1.0628543,1.6564885,-0.8519398,2.1837509,-1.1476992,-2.4347908,0.5250442,0.58435553,-0.36129418,-0.04750001,1.9754385,0.17526893,3.2174032,0.66652817,-0.19897588,0.89365333,0.5202953,0.8178268,0.7211147,-2.0575407,0.0011180138,1.8463631,-1.6920247,-1.5822614,-1.0737938,-0.99973285,0.0016564598,-0.91466457
<http://prop.org/Dc>,-1.4549471,-0.31492037,-2.7636352,-0.38749522,1.5737976,-1.1584796,1.9178376,-2.1567178,-2.3061407,2.7685506,-0.9993641,-0.12858327,0.76828724,-0.3109069,0.96287966,2.3460667,-0.37616625,1.44014,-1.3299291,0.19185573,-2.036638,0.41768295,-2.449303,-1.965448,-0.8183356,-0.16960889,-1.5511628,-3.2772675,-0.34786585,-0.6904478,0.112985566,-0.23480742
<http://prop.org/yp>,-1.4393291,-0.47659808,-2.7662268,-0.8058349,1.5682118,-0.95244384,2.1484437,-2.3882012,-2.2958696,2.7950194,-1.0917866,-0.55103123,0.60474306,-0.6668231,0.7508778,2.3554435,-0.20767179,1.2951764,-1.3111125,-0.064551,-2.0363173,0.19281043,-2.4854274,-2.2249193,-0.9597621,0.014939151,0.76581657,-3.1736143,-0.3491376,-1.0233424,0.40783244,-0.73930967
<http://prop.org/Jb>,1.6578289,0.45657453,-0.12075143,-0.75323266,-1.8672578,-1.0448089,-2.6575625,0.7263716,2.129746,2.180391,1.7819811,-0.23933932,-0.35028997,-0.06382844,2.5530634,-1.8742203,-0.43163225,-1.6117288,-0.086174235,-2.3502088,1.7685726,-0.00562423,0.66229695,-0.8781724,0.28496566,0.08061939,1.3748573,-1.3303449,1.1570092,-0.04314818,1.7499814,1.1153907
<http://prop.org/Kg>,0.89500624,-2.8164244,0.65184885,-0.5804975,2.550097,0.5752179,-0.35145053,2.1800206,-0.5237589,0.9464256,-2.031499,-0.83933794,1.2008832,-1.3589834,-1.0361223,0.39014423,-0.42583784,1.8811811,-1.1814853,0.12650374,1.0552024,1.4518307,2.530037,2.3291264,-0.60452294,0.17953499,-0.76956207,-1.0881015,2.9094903,0.30894294,-0.122965135,0.21813007
<http://prop.org/Ue>,0.95725805,-2.8698578,0.5253737,-0.492655,2.2935395,0.36248037,0.070832886,2.2203393,-0.7870531,0.96887225,-2.170594,-1.2847636,0.63050723,-1.3640914,-0.6427885,0.47406328,-0.194059,2.2537234,-1.5776856,0.69197655,0.95987564,1.345877,2.2414637,2.3020859,-0.30581585,0.24317916,-0.15432182,-1.1621237,2.8200274,-0.26810938,-0.6761232,0.47508082
<http://prop.org/XX>,0.8097844,-2.8838758,0.47409967,-0.55476683,2.5714505,0.20154268,-0.18012203,2.0070333,-0.55406636,0.98180574,-1.8762422,-1.4114509,1.20738,0.047595598,-0.954077,0.1351522,0.05468447,1.7085141,-1.5205483,0.12089077,1.0819076,1.4213674,2.4076355,2.280161,-0.33870828,0.30452317,-0.649937,-0.8193063,2.8824046,0.18291791,-1.1984257,0.078674026
<http://prop.org/DC>,1.8442471,0.6712965,0.15782036,-0.6437697,-1.7155931,-1.4775152,-2.482585,0.29313895,2.0624835,2.5164368,1.6324242,-0.5737719,-0.6255482,-0.88351506,2.6248345,-1.9138161,-0.35878262,-1.2140921,0.13772273,-2.4804876,1.6669579,0.46804363,0.013409319,-0.57609427,-0.03693505,0.065908216,1.2027079,-1.7131572,0.8617068,0.058508992,1.7652917,1.178988
