,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<■1■xXinGYAKshhfMVBLbOJwuGCXPnSxPTmG>,-1.2980629,-2.268934,-1.7499689,0.69428307,-1.6364142,1.1514479,1.7910593,0.07286902,-0.43357933,-0.7822129,1.0936313,-0.75889105,-0.66600525,0.5633935,0.6484999,1.5316218,-1.2394338,-1.1090564,0.8998044,1.8481712,-0.9222738,0.42158246,1.4348427,0.26765817,-0.84475386,-0.4422682,0.13542762,1.2014843,0.23396212,0.19477747,0.21950443,-1.5349311
<■0■oguVrmLNSfMNtQDxymtAROANFdlrhFDY>,-0.70702296,-0.22822249,-1.5322995,-1.3457019,0.07997723,-0.79543585,1.3847191,1.2932881,-0.66423553,-0.19683097,-0.29799682,-0.443743,-1.2289386,0.20482245,-0.54675794,-0.9034045,0.6432777,1.1413114,0.44454816,0.77743906,-0.8350005,1.5837821,-1.6638473,1.616474,-0.074758105,0.116377234,2.427289,2.284717,-0.069715455,-0.21447472,-0.06593483,0.27098092
<■0■YkANVFCbcPSTTniUJBGZNAwzNKAPZqrE>,1.4689252,-1.8066081,1.0772276,0.30239284,-0.09094782,1.451096,-1.4290185,-1.233078,-0.2694212,0.624408,-0.6168636,2.2018795,-0.6290868,1.2324398,-1.74932,-1.0247524,-0.005631967,-0.9588512,0.16345581,-0.091661625,1.3843973,-0.615353,0.3196788,-0.42610598,-2.7788777,1.2885822,0.19662854,3.552399,-1.6959832,-0.050231826,-0.8695369,2.1834326
<■0■WZSugeRXatESndjnBorIQNHLNMVEMXrL>,1.238253,-1.545484,0.749186,0.8318454,-1.469223,0.6142613,-0.64293706,-1.6308492,0.8576136,2.061864,0.212364,-0.78499806,2.6548674,-0.4178731,-0.66666734,-0.79830104,0.95076114,-0.9352985,0.009014611,1.6028732,0.39882395,-1.1228286,-0.57355523,1.5478677,-0.8553685,-0.16669564,0.5933756,1.2233727,-0.60946786,0.8664073,1.0358775,-0.8870895
<■0■BmPldeGyrTKtCfLqwLxGJPIhCJARszBN>,-1.2349063,0.40158507,-2.0126748,-1.3131653,1.2442752,2.479787,1.9892977,0.009222293,-0.13333581,0.33435473,-2.1524615,-0.62189746,-1.8524662,0.23932134,-0.6980055,0.8504149,-0.7050372,2.9984496,-0.34338033,1.2217546,0.11276984,0.6435297,-0.4791711,1.279525,-0.57122254,1.1163757,-1.255966,0.12870707,-0.6028252,0.8714127,0.69308144,-0.32574838
<■1■sfpnMXWCdzNAeBufNClmvZQWzwHYXGsg>,1.3360354,0.3478954,-0.6467274,-0.6367417,0.20307451,0.41812402,1.659068,-0.6638647,0.9000576,1.3216025,-1.3300351,0.09721208,-0.6982669,2.2912478,-1.545323,-0.38012046,0.54520035,2.9776783,1.0341254,-0.48086256,-1.2146478,-2.0345047,0.053112987,0.4968134,0.50612926,-1.7486649,0.07263733,0.7023249,-2.136591,-1.867729,-2.0770347,0.3039717
<■0■rsTbBeyhGJeatTvZichqilHfydZPFkQy>,-0.6940975,0.06113544,-1.8966008,0.06879178,-0.26303446,0.09390091,-1.1128858,0.3265306,0.1722301,0.3101516,1.2030318,1.2236025,0.77410686,-0.27190375,-0.1520099,0.65342647,-0.027057737,-1.0941169,-1.4114604,1.9075079,0.02913585,0.41244492,-1.3125085,0.33469522,-0.79162824,1.3137463,-0.8805008,0.47284168,-1.3265227,-1.1178108,-0.1550792,0.60539645
<■1■cCFkmPxPLcHdnLvtHOglwoXvKGQvogym>,-0.17489552,1.4449786,-0.8996774,2.0492952,1.1379715,-0.63183784,0.75859886,-0.14679092,0.23927519,0.9905918,-0.570656,1.0182115,0.8661823,0.30725002,-0.68109643,-0.6086546,-1.8161242,-1.2656535,-2.5193849,-0.08440759,1.5642982,0.55418503,1.3247848,0.96701473,1.168815,-1.6925921,1.1213434,0.7294292,2.0407803,-0.8603008,0.44605163,0.40884838
<■0■ZEoPDgaLXFXRLbFKUArMpriDuoiceicM>,-1.2413353,1.3722653,-0.8959057,-0.015345132,1.2809217,-1.7045128,1.3908963,1.1568649,1.1674243,1.9411174,-0.110485494,2.0539727,-0.35886428,-1.0153806,-0.19099359,0.45929673,-0.070053704,0.4292797,-0.033883326,0.74533397,-1.9990629,1.5748801,-1.1323919,1.3309487,0.355483,0.79840326,-1.2204003,0.65573317,-0.8672214,-0.52277255,0.22461993,0.07320437
<■0■VcUWTTgVZmKKSJeQyDvPYKjCQwzJYEmU>,-0.15024987,0.5953485,-0.36704418,-1.5585746,-2.1239727,-0.882602,2.6037998,-3.7538662,-1.4427104,0.46349752,0.27507615,0.6945368,0.96035093,1.0380857,-0.7284591,-0.5031639,1.5264578,0.02501146,-0.60551584,0.114151575,0.11542846,0.20785353,-0.27856317,-0.5047721,-1.4199493,0.54628,0.91744655,-1.8802761,-0.17597266,1.0345484,-0.6926641,-0.8223853
<■1■GMdDMrpdmNMrXnUeeHvrVhBnNGlzIJiw>,-0.8249283,-0.02851932,-1.4193624,0.88712484,0.64411193,-0.31227812,0.20852533,-1.0681684,-0.5718922,1.3775707,-0.35416198,0.005517699,-1.1340314,-1.2507216,-1.9304935,2.500545,0.12551484,1.4770012,-0.39098924,2.8464844,-0.2675215,0.74290836,-1.5244036,-0.009132654,-0.010477469,-2.6699617,-1.8407205,-2.6368942,1.6303332,1.4403902,-0.9467373,-0.1469875
<■1■DGDifkgEVjMSjTLqIMIUEetDQJcmwCuz>,0.10049917,2.377083,0.6226214,0.21767126,0.85082185,0.4711976,0.795826,0.16917007,0.9023573,-1.3734245,0.19628441,-0.28002664,-1.3626866,-0.7949225,-1.6910803,1.5316433,0.5841238,1.3213983,0.35426298,1.33632,0.44365263,1.1419659,0.046071436,1.7168057,0.0007420281,-0.8685997,-0.17879054,-1.0387509,-0.27837616,0.00928435,-1.4968354,0.5406994
