,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://prop.org/bL>,-1.6662782,-3.3031769,1.4877939,-1.4806292,-1.8809141,1.4484336,-5.176057,2.1359763,-1.5965437,-4.792802,2.4244595,0.6535765,0.41862738,-2.1797843,-3.1499012,-1.5002668,-1.2962017,-3.4430768,0.6057655,-3.3116813,2.243,-2.7736747,5.0735674,7.083306,-4.7337036,2.1216214,-1.6138252,1.3742404,-0.89268833,2.2439477,2.6813264,3.3411686
<http://prop.org/ze>,-1.0961467,-0.3620709,0.46193576,-2.2518067,0.022819912,1.2265096,-3.3985398,2.4680579,-2.3531313,-5.04047,1.992459,-0.6172071,0.20130397,-1.3255706,-3.5239744,1.3581053,0.5990603,-3.4505372,1.2950593,-1.2194239,2.8643405,0.9441807,3.4861255,5.553797,-3.9138212,2.6902401,0.072590895,4.2129498,-0.37606093,0.82521087,-0.32707825,2.5813422
<http://prop.org/Cj>,0.7601635,-3.1086051,0.52699757,-0.25963736,-0.028970608,1.9038395,-2.988007,0.7306868,-5.639265,-3.797079,0.87508047,1.9511207,1.6594852,-1.8753035,-0.93014705,-3.1091893,0.18977557,-4.12014,0.46327618,-3.0341198,1.8715403,-2.134361,3.8765366,4.506709,-2.2815056,1.6875927,-2.2957933,2.5811992,0.11965264,1.0826329,0.57052195,1.9297379
<http://prop.org/vi>,-1.557226,-4.671928,1.0676497,-0.89432913,-2.207532,2.1696925,-2.6920867,1.5653193,-3.153576,-5.7783313,2.8884208,0.44162098,0.24743544,0.38950896,-4.947962,0.584136,-1.428409,-1.0380677,1.1536299,-2.1241586,1.5485177,1.5300971,4.5856605,5.933715,-2.5662267,1.7329155,-2.249067,2.57625,0.16059443,0.7952876,1.103093,2.337756
<http://prop.org/ws>,-2.901995,-3.5571318,1.7486299,-0.92005336,-1.4119147,0.45678443,-3.2942305,1.2196145,-3.610046,-6.0843015,3.200597,-1.2044785,-0.7635875,0.28177437,-1.4140042,0.69455326,-1.5844113,-3.3380055,1.5679555,-4.149065,2.016024,0.45572424,4.5597115,3.3962538,-2.3766377,3.506203,-0.26426718,2.1955094,-2.5382948,0.63209474,3.1105192,1.5824308
<http://prop.org/Wq>,-0.5338016,-2.2564054,1.2955735,-0.6448798,-1.8781263,1.7936735,-5.4489717,2.4417055,-4.263887,-4.547719,1.096106,-1.7059904,0.0456471,-0.07175503,-0.58641857,-1.973354,-0.76055,-1.9052563,0.30587888,-2.2613096,3.0985045,0.76536965,3.9478195,5.2529206,-4.4325266,2.7042148,-3.000761,3.4310715,-1.1588064,1.2792801,3.6938288,3.217735
<http://prop.org/dR>,-2.0229876,-4.2764287,1.9238511,-0.3743522,-1.2252175,-0.94496214,-3.7107499,1.7305672,-2.5284932,-5.6826363,4.9603868,1.9371786,-0.0056011477,-0.87510765,-2.8638196,0.7049166,1.0227928,-1.2236084,-0.96206343,-1.9201518,1.66697,0.10113431,3.740996,4.1514144,-3.156454,4.348423,-1.415021,2.9504929,-1.587606,1.8951887,4.4046288,2.4294517
<http://prop.org/SK>,-1.7284516,-3.7780654,1.7300339,-0.2010234,0.6042246,0.105267085,-4.558884,0.680699,-0.9165244,-4.81229,1.0148828,-0.54498816,1.5248085,-2.8875728,-1.6217744,-0.6337255,0.9214056,-1.6733568,-0.58296007,-3.2135985,3.3757997,-0.0034662166,5.235872,5.33196,-3.5752897,1.863011,-1.886048,0.06311877,0.33538923,0.67237544,3.0630066,0.6539428
<http://prop.org/lN>,-0.96786946,-3.530819,2.4805675,-0.28853652,-0.33648515,0.138773,-5.1949015,0.79790246,-3.601908,-5.3900366,0.7332924,-0.3191067,2.640807,0.032247763,-2.330814,-0.7561881,0.7754189,-1.7402701,2.7418845,-0.07767589,3.6397123,-3.3775806,3.157321,3.1890168,-2.0424848,0.20188811,-0.8455915,0.94837976,-2.5636592,1.4418335,2.9351165,4.3158984
<http://prop.org/bk>,0.11698185,-3.4068706,2.4803278,1.202594,0.9619736,1.9278963,-3.7911663,1.6792665,-4.4832873,-6.842142,2.7946422,2.198974,0.5198303,-1.5773076,-2.250799,-0.7604905,2.5009282,-1.9684459,2.889872,-3.6563532,1.6108834,-0.3676094,3.8020408,3.7810886,-2.623645,0.90467894,0.95498383,4.048197,-0.6029538,0.95016724,1.8396299,1.3209987
