,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://prop.org/Ox>,0.15038282,-0.9437311,3.5102992,0.12312369,-0.81923676,-5.0955706,-2.2915156,-0.39229035,-2.392827,0.8817143,-0.23967014,0.41177893,1.8420573,-2.9640462,0.13355309,-4.0061064,1.5711356,-1.9867882,0.03294519,-5.1206894,-0.5795388,2.47184,2.6710925,-0.92915547,-1.6258496,-2.498218,-2.393047,0.5158832,4.8066034,0.7604444,4.722086,1.5669504
<http://prop.org/Uf>,2.394799,2.5622535,5.150529,-0.25859278,-3.025382,-8.5115595,0.8325257,-1.0970012,5.489194,0.508542,-1.6868739,-3.9485145,-1.1029584,-0.08035272,1.8155307,-7.4108334,1.9561236,-0.12263518,2.72405,-3.3121946,-2.5173638,0.68615234,1.7777508,0.7596972,0.66380626,0.9164045,-2.2347152,-7.310143,4.674112,0.7450786,2.0725546,5.6333365
<http://prop.org/At>,2.1027153,-0.38585395,4.493788,-0.89157075,0.77020067,-6.326483,-3.8073738,0.599068,0.22890101,1.4676094,2.3602583,-0.908123,1.9278973,0.14573,-1.4649556,-1.9747851,3.3480694,-4.8428664,0.9293835,-3.814985,-0.32064542,1.6214646,0.7200713,-4.0137973,-3.9577155,-0.68246007,-0.9896558,0.17361362,1.3322929,0.11064982,1.5808055,2.7831736
<http://prop.org/ty>,1.0996543,0.6763231,1.1245952,4.7349663,1.1459152,-4.2228894,0.37535498,-2.0646338,0.5365614,-0.580188,1.8843671,-1.0596151,3.0201464,-0.05701656,-0.6184652,-1.7757391,3.4935613,-1.1707851,0.03421452,-6.574852,-2.0316095,1.5652746,-1.2668245,-3.6237233,-1.3440236,-1.4685283,-0.72840524,-1.8262701,2.069795,1.1422039,0.303203,0.74203867
<http://prop.org/WD>,3.6312351,1.1652921,7.313635,1.7055345,1.3012694,-3.533916,-3.5342119,0.004577672,-0.0027976092,0.925061,-0.9027852,-1.4644008,-1.0592109,-2.676108,1.2990726,-4.7634125,-0.8406803,-2.0092418,3.6584723,-5.638195,-1.4169738,0.8698102,1.8447686,-1.5421605,-3.6132252,-2.9901428,0.95743185,-0.97090256,1.6141726,0.55379367,1.8899665,-1.5702596
<http://prop.org/Bn>,0.65744185,0.07068239,3.4744122,1.0923992,-0.7246498,-5.643686,-3.4707863,-0.8823121,7.0888515,-0.05885464,-2.2142262,0.61162466,-0.22186975,-1.9177841,1.1436644,-5.738139,2.63912,-0.5121552,2.6783938,-3.1244247,-6.3768606,-0.8467384,3.9003234,1.8414853,-0.19680862,-0.300145,-1.1325248,-2.9903297,2.0738757,-0.45276436,0.20037906,3.0505445
<http://prop.org/tC>,0.9866995,-2.1401863,1.3583287,-0.5550644,3.2179525,-4.3329363,-3.080614,-2.1525548,0.31966758,2.9437692,0.3361083,-2.1368957,3.267762,-2.1023073,0.5885424,-1.4691101,0.600358,-5.390907,4.5620556,-4.7376976,-1.7282567,3.0303187,2.3125794,-0.68862295,-0.50235003,-2.142666,-0.07854786,-0.96550137,2.1889367,1.6210655,-2.515063,-0.3369245
<http://prop.org/vN>,-0.65618706,-3.1121807,6.107701,0.35864782,-0.13142942,-4.1547303,-2.288385,-1.4130071,0.53600085,0.6893208,-0.08090976,-1.762282,-0.0645139,-3.9710538,-0.40860572,-4.690929,1.1138365,-4.9183683,0.11939092,-2.9706404,-4.5921454,1.6090189,1.0936836,-2.2118628,-0.806418,-0.15849388,-4.36432,-1.8879989,-0.64373857,-0.7654078,2.0416286,-3.3230634
<http://prop.org/Vj>,2.567178,-1.2296135,1.930012,3.5165741,-0.15119846,-2.974742,-5.7902827,-2.868987,1.8483593,-1.7579371,0.004351266,-1.7856202,-0.65467304,-3.6248405,1.5896813,-3.4091246,-1.568573,-4.171894,1.9010414,-4.190342,-4.40399,-0.3319911,0.51106495,-0.14195047,-3.6203327,-0.5761583,1.3708216,-1.1873405,2.528015,0.8563208,-1.9789033,-0.5021022
<http://prop.org/UL>,1.408975,-0.03895111,5.695467,3.4720151,0.41792682,-6.8997507,-2.122521,-0.33636028,0.93595207,2.9374826,-1.6531891,-0.026710043,-1.6856573,-0.2865724,0.23400684,0.43847862,-0.5692659,0.3484608,1.8517681,-3.4539592,0.5037297,2.008382,0.96814567,-2.867795,-2.5523355,-0.7514019,-2.3296292,-3.7306776,2.7064722,1.5987521,1.3897183,0.03727187
<http://prop.org/Cu>,-0.44475773,0.6372256,2.7318728,1.5407337,-1.2057586,-5.144947,-1.4929143,-4.3019843,-0.5822396,-0.3518275,1.5606265,-4.5945835,-1.8399215,-1.2183521,0.17484184,-3.4296994,-1.0658363,0.700071,2.5318472,-6.4583364,-1.6445668,3.3483834,-1.2489958,0.465266,-0.9111517,-0.5776257,-1.7622455,-3.7494335,3.0378308,-0.8838285,0.28377947,-0.40490925
