,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://prop.org/lC>,-1.6705185,3.046476,0.95506644,-0.20167483,1.3816222,1.2525593,-0.38364977,2.6168854,-1.3906308,1.2324275,-0.31375304,0.704333,-2.7350147,-1.3718901,-0.25837275,-3.3242493,0.04461086,2.2371426,0.14512604,1.8123327,-1.6041306,-0.6268401,-2.0481248,0.9961344,0.9915386,-1.2199208,-1.5633054,-1.4859185,0.08665196,-0.5667378,1.1312234,-1.9030722
<http://prop.org/BL>,1.7720355,1.370016,0.9206709,0.3097343,1.3033608,1.0537552,1.93621,1.0653929,2.3244047,-1.863317,1.563896,-1.102217,-1.5019608,1.171662,0.065951,1.2267178,2.1117115,1.5959944,-0.8580731,1.6628865,-1.6278768,1.0357327,-1.034433,-0.5297704,-0.6435959,-1.946134,0.75830746,-2.9756913,-3.1426692,-1.4506978,-0.6713942,-2.5535872
<http://prop.org/hY>,2.9488344,0.6903867,2.196057,2.3082604,-1.9631306,-1.8329204,1.4539319,0.93471336,1.1965219,2.8398795,0.3154529,-0.7509285,-1.8104084,3.0415018,-0.430297,-0.0704563,0.038897336,-1.2567314,0.27622843,-1.8925163,0.50687164,0.89718264,0.7902576,-1.1180984,0.4136014,-0.18251725,1.0045037,1.616489,-2.6099,-1.6897284,0.5201479,0.9418315
<http://prop.org/mZ>,-0.5852175,2.0161307,-0.78900826,1.8054316,-1.4672874,0.9005113,-1.4515924,-1.909391,-0.6134538,2.4489524,0.41759357,2.4783058,1.3433012,-0.21952724,2.258685,-1.0681572,2.0786972,2.9392612,0.14519684,-2.4465113,0.6784228,1.1798732,-1.3904577,0.57380307,-1.9235882,2.7866216,-0.2840621,-1.1622009,1.815374,0.029464006,0.7748582,-2.245473
<http://prop.org/Yq>,-0.5192081,2.7977183,0.7933175,-1.1615753,1.8756032,-2.0138304,-2.0805576,1.453209,0.90554714,-2.3327882,0.598411,1.9161906,-0.12953372,0.7821783,-0.646859,0.9445956,-0.7958326,-1.6704149,-1.483734,-1.1799697,1.6276417,-0.66270447,-1.8464471,-2.2076983,-2.2257788,3.124227,-0.04414585,1.9873439,1.1600194,-2.2912457,2.088598,-2.4052618
<http://prop.org/OZ>,-1.8770858,-1.3239336,-1.7306819,-1.3489355,-0.50432175,2.7903006,0.013761729,-1.919903,-2.5480897,0.41487572,-0.4037672,-0.9038558,-0.6630066,0.6575308,-1.1006808,0.49903595,2.957804,-1.5813831,-1.9754279,-2.972325,-2.5916467,-1.482802,-1.1934074,1.3316827,-2.7086806,1.4920448,-0.08760602,-1.613194,-2.4653704,-1.3200723,-0.04019362,-2.5223885
<http://prop.org/yp>,1.5665772,1.6897956,1.0208659,0.22687334,1.3108451,0.77557594,1.8200969,1.6466917,2.3657267,-1.8074528,1.5489442,-1.3288132,-1.8025898,0.93590134,0.2667705,1.330575,2.8206863,1.4094677,-0.795371,1.9144208,-1.7672056,1.0776336,-0.95040345,-0.4818064,-0.7109364,-1.9109865,0.8834645,-2.2547328,-3.1143637,-1.3876101,-0.8700512,-2.4552119
<http://prop.org/uH>,-0.31992182,2.346833,-1.8494512,1.6347262,-1.480489,0.5797115,-1.3833548,-1.5332787,-0.43906552,2.6228724,0.8568603,2.583063,1.4000857,0.35669085,1.773683,-1.1249267,1.53028,2.9377635,0.00963306,-2.440814,0.42442974,1.2637273,-1.7777966,0.39983237,-1.7303698,2.8810842,-0.5083838,-1.145643,1.7884724,0.3628284,0.30638596,-2.2233949
<http://prop.org/fH>,-1.5513072,3.052491,0.9042013,0.17922384,1.3791324,1.3088071,-0.041893326,2.7441883,-1.1894909,0.95500284,-0.36657175,0.26517126,-2.647422,-1.1847357,-0.3803524,-3.3019564,-0.26231697,1.8321518,0.3751483,2.2560184,-1.3549969,-0.4803628,-2.2127092,0.8729048,1.1558199,-1.4195727,-1.1088396,-1.4660227,-0.0051441225,-0.73208493,1.015482,-2.018389
<http://prop.org/Hu>,0.71177924,-2.3076665,-0.10052502,1.198984,-1.6663074,2.8096955,0.7946351,0.12486586,-2.0136473,1.5344081,-1.8952763,1.1340151,1.4386299,0.4964377,-1.5253334,1.7914026,0.59913915,0.26091066,-2.601513,-2.2412467,0.93207127,2.390037,1.137865,-2.0090024,0.96953154,0.7186327,1.4041358,-1.4048854,-1.3748271,-0.95504177,-2.977931,2.6884534
