,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<■0■QCXjtgDyXkRpVMwMMpMpYLwRKVMEozGb>,-0.9545251,-0.69445455,-0.18810968,1.0649303,0.8746104,-0.25729513,0.936876,-0.82439655,0.5525829,0.046124153,0.3840062,-0.6878423,0.60706645,-0.045939032,0.9880069,0.5621248,-0.37948066,-0.14145209,0.6338377,0.5916555,1.0773635,-1.1843419,0.17839308,0.40231845,1.3781711,-0.39140645,-1.0062244,0.070152,1.1947991,0.41311708,0.7579418,0.24826899
<■0■OQAyhUfojCmXgHptEqRgFNzDjSJGGwxh>,0.8161992,-0.91132116,0.35270715,-1.2058353,0.42118624,-0.18248738,0.13905653,0.96562564,-0.61971986,-0.5366752,0.48614398,-0.32254228,-0.89233506,0.25653976,-1.3111182,-1.1717539,0.44657248,1.1499703,-0.39420393,0.031595875,-0.5155129,0.55794024,0.88595384,0.53935415,-1.8762431,-0.56938326,0.53142434,1.4800094,-0.3433011,-1.1237174,-0.19271708,-0.6156282
<■1■RAHJmYuWWkRxNfmqgeEBEoaPezSdZSpm>,-0.07478446,0.8609167,1.2058237,0.086691536,-0.5665748,0.9276356,-0.5043711,0.8594167,-0.8699306,0.072968535,-0.613766,0.32220644,0.6523683,0.6265837,-0.4117035,-0.7323216,-0.98448604,-0.59756273,-0.82340467,0.16240938,0.17925145,-0.50354254,0.5123324,0.6190561,-0.32661608,1.6653966,-0.48878986,-0.14124468,0.45512003,0.1246278,0.7760214,0.29323375
<■0■tNsKCwajiwsnLzXIfFlOpReZETukwwhT>,0.45944223,-1.1034024,1.7510931,0.28530377,-1.3713442,-0.034733187,0.0003080006,1.44224,-0.18691583,0.02706732,0.20227456,-0.7890189,-0.05328588,-0.9931281,-0.039096497,-0.43918833,0.33308142,-1.5176765,-0.082019396,-0.6415575,-0.016282013,0.45234266,-0.2075544,-0.5035332,0.3654525,1.5444251,0.5397517,1.4529049,-0.69706756,1.0563587,-0.60413086,0.8703943
<■1■QCXjtgDyXkRpVMwMMpMpYLwRKVMEozGb>,-0.9640413,-0.5963623,0.027807765,1.2157737,0.82652736,-0.42634988,0.78155625,-1.1996186,0.57939315,-0.35899523,0.2734642,-0.71637607,0.68862414,0.09594964,0.8612821,0.48093414,-0.5795942,-0.54112893,0.5683804,0.6545216,0.97016764,-1.1599952,0.19241937,0.81245756,1.3686755,-0.46615922,-1.2097315,-0.15820093,1.1591122,0.5109995,0.55563647,0.40698567
<■1■OQAyhUfojCmXgHptEqRgFNzDjSJGGwxh>,0.8767186,-0.9581041,0.3143488,-1.2778788,0.46727124,-0.3646853,0.1530653,0.7554301,-0.4232657,-0.7229209,0.39336857,-0.25930494,-0.77426565,0.5913341,-1.3626109,-0.9326102,0.44457093,1.1006564,0.03250929,-0.16755089,-0.6265742,0.23551497,0.6205628,0.6616463,-1.9303156,-0.5885112,0.4747587,2.0869203,-0.6906425,-0.8126636,0.37642756,-0.48308954
<■1■tNsKCwajiwsnLzXIfFlOpReZETukwwhT>,0.7390862,-1.1293828,1.6398802,-0.03180335,-1.9798177,-0.236846,-0.013791687,1.2263774,-0.19104466,0.2648093,0.27503198,-0.72325444,0.15848123,-0.9351174,0.027770737,-0.18384585,0.28419447,-1.8845769,-0.23542212,-0.7057695,0.098472424,0.29745176,-0.34486583,-0.44843328,0.36426038,1.5067796,0.7828658,1.2108085,-0.44461578,1.1007929,-0.4816275,0.66441476
<■0■WXIveRrcITAcUEfyjKTXAfWaXBdXlIXx>,0.22551085,0.3186886,-0.29050544,-0.9548152,1.0053785,-0.35185927,-0.15782496,-0.45484513,-0.17720164,0.78059894,0.31750447,0.5896731,-0.5389288,0.05741866,1.5147928,0.32094666,-1.6753794,-0.4339588,0.80183715,0.2271196,-0.91161454,0.55917805,0.8244619,-0.56370556,-0.314243,0.36273405,-0.121322826,-0.3500299,-0.88247937,0.6509821,1.5353724,-1.3716784
<■1■WXIveRrcITAcUEfyjKTXAfWaXBdXlIXx>,0.38036174,0.68400395,-0.4909283,-0.996072,1.1128939,-0.21751583,-0.26686025,-0.50475633,-0.23805058,0.8132132,0.3266003,0.5144722,-0.42736176,0.07593077,1.4342799,-0.17146797,-1.524643,-0.5248446,0.98445296,0.17087397,-0.34382507,0.62942404,0.851483,-0.7366042,-0.5029659,0.3323304,-0.02097194,-0.7694343,-0.81500596,0.55392754,1.5854592,-1.3155293
<■0■RAHJmYuWWkRxNfmqgeEBEoaPezSdZSpm>,-0.20947908,0.9968226,1.203732,0.24751823,-0.5156962,1.2360735,-0.31376117,1.376873,-1.0781754,0.24435428,-0.6831997,0.28441325,0.4124893,0.8568944,-0.11765862,-0.5643092,-0.405406,-0.25807783,-0.8738631,0.4904597,0.05660106,-0.28036842,0.707813,0.5460063,0.14176434,1.829043,-0.57958865,-0.020580683,0.19986445,-0.0066986927,0.66062975,0.009031785
