,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<■0■WXIveRrcITAcUEfyjKTXAfWaXBdXlIXx>,-0.13475098,-0.5760085,0.5487557,0.034640238,0.41013998,0.41468835,-0.03180633,-0.75153506,-0.3501867,-1.0451926,-0.19303149,0.037910394,-0.055074237,0.44692352,-0.23904754,0.9363119,-0.7914273,-0.47888532,-0.3990026,-0.22779845,-0.510386,-0.39058593,0.19618115,1.9355772,-0.46760282,0.34724206,0.34152588,0.76171297,0.30248502,0.5444336,0.91829604,-0.73660296
<■1■jOFgPQrNabGdKNiTcMFllYppAYMgdGFw>,0.9251175,0.8981406,-0.83184755,-0.39787227,0.3162034,0.79513556,0.6244219,0.37043297,-0.03907157,0.2577739,0.22711502,-0.68302774,0.8631525,1.2098206,-0.0856167,-0.19213195,-1.2629575,0.60823977,0.3683934,0.25482395,0.17133218,0.13534042,-0.39469388,0.039368525,0.15480334,0.7371609,0.7303855,1.8886222,-0.46759364,-1.0896811,0.9397578,-0.29275882
<■0■JxVqoHkUovPMXoxeVEypMwBWfzIZEDVM>,-0.5377185,-0.54363245,1.2731626,0.74255824,-0.5730634,1.6583947,0.91955954,-0.22291417,-0.8189844,-0.45576498,-1.0947291,0.04053525,-0.12186044,0.12045491,0.13455819,1.1165298,-0.5900673,1.0626599,-0.5459358,0.70835567,0.49786866,-0.23969147,0.54933655,-0.0781542,-0.34797394,1.1487552,-0.50080603,0.1376422,0.26129487,0.050462894,0.86899936,0.7120481
<■0■YGanbbptjtizbjdFmUkyxxbmileakSrb>,0.61225265,-0.020498123,-0.15352817,0.19717088,-1.2209371,-0.43125203,0.4186829,-0.94433504,-0.24002598,0.05377415,-0.18274306,0.8008872,-0.34712437,-0.5290522,0.6099163,-0.6373279,-0.9985014,-1.0622528,-0.16599579,0.20086837,0.6600891,-0.5523185,0.28298634,-0.77140045,-0.9106376,-0.087680995,0.46551368,-0.3822388,1.4721823,0.1663076,0.65907466,0.059721243
<■1■nupQKWLQCTlulpLIyWrBgdwBxVTDlGTx>,-0.010312456,-0.88229096,-0.9014502,0.24430965,0.21552296,0.20619938,0.36947617,-1.0072877,0.04252267,0.071186334,0.6471644,0.31294,0.29178137,0.56130296,-0.99522203,-0.5111169,0.38998014,1.1445761,1.557612,1.3653094,0.9500758,0.36315507,-0.02441994,-0.045953557,-0.51479566,0.005025154,-0.70883405,-1.3137571,-1.214098,1.4396915,-1.1159126,0.20730771
<■0■WxhQJbhGYzDCCbExypeDcTcmvzuMetFs>,0.81204814,-0.53830916,0.9808951,1.3568751,0.43120277,-0.71444154,-0.57788306,0.69930106,0.13780074,-0.16862051,0.05063181,0.9298294,0.62452763,-1.1397439,0.17272738,-0.065703474,-0.4589184,-0.24409513,-0.19720255,0.023617275,1.1147166,1.6141287,0.9848106,0.3734183,-1.1562289,-1.083588,0.7982946,0.8350525,0.029399052,-0.29753652,-0.4941403,0.35806093
<■1■OQAyhUfojCmXgHptEqRgFNzDjSJGGwxh>,-0.3516271,0.56612974,-0.28235886,0.41807544,-0.07981038,0.50356555,-0.13014178,-0.28809136,-0.15489879,0.056406192,-0.22097892,1.0662931,1.7125926,-0.17583781,0.56366986,-0.94652843,0.4704867,0.68240947,0.5962775,-0.25826165,-0.41682404,-0.14056455,-0.54021966,-1.0161072,0.5524142,1.3905474,-0.5368072,-0.45013413,0.7678338,0.9687361,0.3244417,-0.7982815
<■1■BmPldeGyrTKtCfLqwLxGJPIhCJARszBN>,-0.24379861,0.9619946,-1.2219255,0.3119076,-1.2177107,0.9504208,1.1136551,-0.1121412,-0.5106456,0.7097095,0.34429967,0.17207631,0.36342108,-0.58079094,0.48024556,-0.5446855,-0.23430353,-0.5085767,-0.16614977,-0.80909127,0.19366057,-0.1023379,-0.16021203,0.52317345,-0.32138684,-0.23114511,1.0256586,-0.51930815,-0.19351995,0.21488708,0.940823,-0.9154396
<■0■AiegjUePKgOXXAUidbyFlwyCILHPtaoo>,-0.70543146,-0.59473044,-0.10920711,0.34658417,0.012518642,0.15571976,-1.3633977,-0.08226352,-1.4722362,0.6184031,0.117031574,0.13835017,-0.0997405,-0.529549,0.55276585,0.74417233,-0.19886324,-0.8092772,-0.31278563,-0.62980235,-1.5669587,-0.9516765,-0.33528045,-0.65834486,-0.061091878,-0.12225228,0.35182247,1.030165,-0.96352655,-1.1797487,-0.45520633,0.14836751
<■1■YGanbbptjtizbjdFmUkyxxbmileakSrb>,0.86722255,0.117385276,-0.17938145,0.43625832,-1.2350821,-0.60742795,0.36289275,-0.91054094,0.047467288,-0.33781195,0.068821594,0.5073209,0.08761513,-0.7089226,0.4991315,-0.8537445,-0.7300488,-1.1679202,-0.15502892,0.072756745,0.7039448,-0.14777525,0.1623092,-1.1065321,-0.31110176,-0.5470161,-0.19395459,-0.09191831,1.3036375,0.29530075,0.8649569,-0.20467436
<■1■VVvPjncQhxUaUKUHWRuWVTDajQoPxHac>,0.4311344,0.48014975,-0.89520705,0.17098129,0.51371574,0.40628454,-0.11153098,-0.91870767,0.30078587,0.6309641,0.373579,0.8460998,-0.55784935,-0.94505334,0.31069326,0.13755612,0.77222985,2.448445,0.05891888,0.5356756,-0.33734268,0.42366737,-0.68611896,0.08432755,0.57860684,0.07940209,-1.4718301,-0.6173436,0.23958565,-0.6497058,0.46840215,-0.59596825
<■1■ZnCKjDRHIujhpeMAGERZWHavDBQxPtYY>,-0.5498409,0.41040358,0.138334,-0.37453625,0.9934328,0.007841545,0.19872262,1.1397085,-0.13413805,-0.45933375,0.53619045,-0.07682687,-0.041005883,0.29097903,0.0027893798,-0.31913665,0.6370853,-0.4909283,-0.42933396,0.8477893,-0.8707149,-0.69743955,0.5737504,-0.45472288,0.7914332,-1.1703699,0.787576,-0.015328941,-0.283774,0.39092228,0.30557382,0.03615938
