,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<■0■WXIveRrcITAcUEfyjKTXAfWaXBdXlIXx>,0.5280804,-1.5169518,-0.44077224,0.65856373,0.8821443,0.8520595,-0.9979422,0.1484068,-0.33504832,-1.1733639,0.852713,0.20886405,1.9060066,-0.39212665,-1.489958,1.3278757,-0.7523376,-0.39813605,0.03728495,-0.9746121,-1.7983037,-1.1801627,1.2762617,2.9363563,-0.9614025,0.7918607,-1.4791353,0.97247773,1.3355488,2.9862716,3.4845595,-3.0163567
<■1■jOFgPQrNabGdKNiTcMFllYppAYMgdGFw>,1.6968902,1.3348217,-1.8633516,-1.157257,0.4659425,1.2871546,2.1817229,1.0495085,0.12395899,0.2929357,0.8210842,-1.6695461,1.3894575,2.8942628,-0.92251533,-0.7841596,-3.2251585,2.4000967,2.1676059,1.7113953,0.14199635,0.38318685,-1.1362714,0.94460905,0.72395736,2.0907793,2.1388323,2.1578722,-1.2139081,-2.3721402,2.167883,0.15595472
<■0■JxVqoHkUovPMXoxeVEypMwBWfzIZEDVM>,-2.1872272,-1.4820687,2.8601344,2.010684,-1.894596,3.0336747,1.8215128,0.717131,-2.827316,-1.6799805,-3.0133421,-0.83282036,0.11836841,0.33588195,-0.26744568,1.3121077,-0.15837523,1.0363526,-2.445586,2.070549,1.1944745,-0.6375799,1.130733,-0.9048579,-0.5655452,0.800066,-1.6226208,-0.9361683,0.63090354,-1.0404941,2.4852414,2.3006546
<■0■YGanbbptjtizbjdFmUkyxxbmileakSrb>,-0.278042,-0.056504857,1.1491984,-0.93484396,-1.9744198,-0.98264927,1.2538308,-2.29481,-0.47476295,-0.36416432,-1.1466886,1.0216774,0.49847233,-1.8017076,0.3885098,-2.4530363,-3.3337564,-1.3234414,-0.35418358,0.8431478,2.2126129,-2.3601668,0.40067,-1.6965238,0.6904133,-0.2584897,0.5296899,-0.20455216,3.295318,2.183047,1.4529587,-0.43455628
<■1■nupQKWLQCTlulpLIyWrBgdwBxVTDlGTx>,-1.210003,-2.5906122,-0.80551106,1.5340661,-0.038912367,0.6257041,0.5613703,-3.3805256,-0.30436257,-0.47215694,-0.006192301,0.4095102,-0.4732425,1.6497871,-1.7398467,-0.8351494,0.38683638,2.555326,2.301263,3.1552396,1.722751,-0.08193549,-0.21585923,0.79486257,-0.9034411,0.09191279,-1.7627133,-2.3437867,-2.2596276,3.62079,-2.3276825,0.630637
<■0■WxhQJbhGYzDCCbExypeDcTcmvzuMetFs>,0.81845206,-1.2061725,0.9694839,3.1075778,1.8055826,-0.9930628,-1.1765858,2.372647,-0.30989346,-1.1464442,-0.21896248,2.9370134,1.061507,-2.1747844,-0.37489298,-1.0777919,-0.031539,0.111428,-0.85514426,-0.60768926,2.7537053,3.9145098,1.3634192,0.8525387,-2.374201,-0.6894547,2.1890523,1.1039473,-0.8633736,-1.3664427,-1.4388615,1.3393569
<■1■OQAyhUfojCmXgHptEqRgFNzDjSJGGwxh>,-1.863828,1.124338,-1.3664477,1.8834022,-0.43694106,3.000357,-1.4480579,-0.45322552,-1.5523001,-1.0790315,-1.4065042,2.8941882,1.168852,-1.2975506,0.7204662,-2.39254,-1.3545501,1.4122818,2.5364254,-0.86163116,-2.7641602,-0.17221954,-3.0498316,-0.8352873,1.4032369,3.2200356,0.24898055,-0.6469873,2.031213,3.0756755,-0.007381765,-0.4314759
<■1■BmPldeGyrTKtCfLqwLxGJPIhCJARszBN>,-0.7771165,1.1645957,-2.4001899,0.43060327,-1.633877,2.090273,0.8576668,0.44720337,-1.9599047,2.318198,0.79402506,0.44493708,0.3121339,-1.5163957,1.2082299,-0.5876787,-0.13960241,-1.216987,0.30633023,-2.9695632,-0.5571248,-1.5694133,-1.3041427,-0.22910409,-0.92541903,-1.5899757,2.1654732,-0.022940286,-1.2056221,-1.3785533,1.4155067,-0.6763291
<■0■AiegjUePKgOXXAUidbyFlwyCILHPtaoo>,-0.7799364,-0.93800944,-0.8496212,1.2206072,-0.004835467,1.292865,-1.0144401,-0.057422884,-3.0123494,2.3502645,0.34008965,1.8210686,0.47409204,-0.3466435,0.8013545,1.2499435,0.3702716,-0.34837347,0.23795614,-2.9965622,-2.7246437,-2.4729474,-0.6954755,-1.5184045,-1.0292134,-0.07546084,1.386437,1.9790748,-2.2140512,-1.5317147,0.23876134,0.32862929
<■1■YGanbbptjtizbjdFmUkyxxbmileakSrb>,-0.2792199,-0.05566361,1.1481895,-0.9355678,-1.9744275,-0.9810302,1.2533584,-2.2946057,-0.472643,-0.36417553,-1.1477015,1.020873,0.4984204,-1.8021152,0.38702232,-2.4510446,-3.333648,-1.3200029,-0.3536448,0.8433167,2.2124448,-2.3611531,0.4014313,-1.6932954,0.6904067,-0.25845587,0.52962565,-0.2046506,3.2949574,2.1830974,1.4528551,-0.43429342
