,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://prop.org/sA>,-0.9224724,1.9124794,1.3700365,1.5214206,-0.9507234,2.1537557,-0.5854285,1.8928071,-1.1813871,-1.6103448,0.37356612,0.51208526,-0.5119998,-0.21708068,0.9836405,0.8177179,2.3932824,0.96297455,-0.2728306,0.41083354,0.26479584,0.3303987,0.70363283,-0.85478467,-0.3894931,2.35786,-1.9399619,-0.835748,-0.80468637,-0.9295225,-0.96250254,0.5236087
<http://prop.org/GY>,1.0387939,0.31634477,-0.08127202,-0.3696195,-1.5226252,-0.8007698,-1.8680372,0.098224856,1.4170688,1.0811874,0.9757807,-0.35818675,-0.056230295,-0.51893055,2.1561973,-1.012386,-0.28350276,-2.5315883,0.018852571,-2.0666611,1.1836777,0.74885434,-0.46863002,-0.6071807,-0.41284287,-0.14548256,1.626436,-1.7840723,0.58009815,0.8223453,1.1998442,1.4393666
<http://prop.org/cm>,-1.1232141,-0.14263451,-2.0017729,-0.22375333,1.1181049,-0.5740667,1.3060067,-1.6709969,-1.5724556,1.8588717,-0.6190919,-1.1467801,0.551268,-2.3824053,0.70749557,2.1443634,-0.0518897,0.781523,-0.87934935,0.7980458,-1.3691949,1.0221745,-1.749456,-1.6708343,-0.57021856,-0.09566134,-1.0090576,-1.7262526,-0.06911751,-0.7824075,0.05399987,-0.24109192
<http://prop.org/bE>,-0.87033015,-0.37726164,-1.7143466,-0.2908925,1.0844591,-0.7794337,1.4746977,-1.9351641,-1.4296029,2.1600482,-0.70787406,0.026027003,0.62829185,-1.7097377,0.349333,1.0481681,-0.1381414,1.0543264,-1.1932791,1.1991613,-1.1455759,0.13382316,-1.6204998,-1.9865128,-0.2523737,-0.56123936,-2.4448142,-2.5938933,0.092038624,-0.84232956,-0.4556151,0.2804339
<http://prop.org/Ui>,1.075184,-1.705392,0.3346378,-0.2275717,1.6195238,-0.020802546,-0.4738369,1.0987456,-0.033468977,0.17352131,-1.400557,-0.49122542,0.4784317,-2.0455072,-0.06960384,0.19154343,-0.23601799,2.606054,-1.4174398,-0.24737823,0.6178808,0.7658909,0.5645328,0.83068687,0.5204316,-0.05585319,-0.8775347,-0.5894405,1.6125449,-0.43886402,0.4934579,-0.3718225
<http://prop.org/et>,-0.6070789,2.1202247,1.3090663,1.3936225,-0.9698851,2.5866442,-0.5080751,1.5917716,-0.49208173,-1.5234991,0.2771487,0.03485739,-0.919183,0.30777764,1.1386085,1.4886492,2.0214791,0.86606115,-0.62601596,0.3528905,0.33520442,0.6681357,0.80725026,-0.9322267,-0.014749509,0.8725784,-1.778505,-1.8894877,-0.8199641,-0.691514,-0.4727016,0.44645342
<http://prop.org/xh>,1.620239,-0.10096505,-0.17680399,-0.6392122,-0.91578186,-1.8703419,-1.3250167,0.5970568,0.73942256,2.740952,0.38876626,-0.19027498,-0.008327641,-0.7848302,1.4247489,-1.0218512,0.078574106,-1.2487925,0.11374233,-1.3407334,0.71029824,0.5742551,0.32719138,-0.23226193,0.33178768,0.24276613,1.2890224,-0.29956514,0.7404731,0.8169397,1.1897566,1.0871699
<http://prop.org/zu>,-0.8695876,2.4519336,0.41015851,1.6287018,-1.3189751,1.2229662,-0.4899887,0.92793393,-1.7377086,-1.3398256,0.35640213,0.82896054,-0.13702463,0.36591813,1.0298295,-0.03454175,2.3994973,0.9421247,-1.0586642,0.44740137,0.3998632,0.31101066,0.77987665,-1.4427404,-0.2846646,1.5368885,-1.0967916,-1.8841932,-0.90415186,-1.0607524,0.34481767,0.46344966
<http://prop.org/eg>,-0.49923423,1.5591956,0.8233509,0.4865055,1.8940232,0.9670041,-0.14922048,1.3866458,-1.195015,-1.3493357,0.32801667,0.43937552,-0.7067548,0.29100797,1.1810008,1.0456631,1.9812912,-0.13217217,-0.6491601,0.35040125,0.44695148,0.5473084,0.5361559,-1.3242549,-0.043929383,1.9630704,-2.3468144,-1.3010576,-0.88035667,-0.32864475,0.29461923,-1.6916778
<http://prop.org/Dc>,-0.8809873,-0.35058016,-1.8807817,-0.5007743,1.1405216,-0.31292102,2.5198665,-1.3313864,-1.5110981,1.6628,-0.79127806,-0.83964545,0.37405542,0.27912387,0.60340834,1.8548663,-0.28881493,0.88714373,-0.8493717,0.39636618,-1.1971482,0.2253493,-1.3755879,-0.81020355,-0.6746069,-0.47042954,-2.9194505,-2.3380187,-0.42571583,-0.56294334,0.21701136,-0.51433265
